Transaction ID,Order ID,Customer ID,Product Name,Sub-Category,Category,Discount,Order Date,Order Day,Order Month,Order Weekday,Order Year,Quantity,Segment,State,Profit CLP,Sales CLP
19135-165148-2742,165148,19135,Eldon 200 Class Desk Accessories,Furnishings,Furniture,0,2016-10-22,22,10,Saturday,2016,5,Home Office,Michigan,7825,24453
21055-145982-10128,145982,21055,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,Furniture,0.3,2016-08-27,27,8,Saturday,2016,1,Consumer,Massachusetts,16328,190494
20815-126697-4427,126697,20815,Longer-Life Soft White Bulbs,Furnishings,Furniture,0.6,2015-09-21,21,9,Monday,2015,4,Corporate,Texas,-1151,3838
15715-126914-26507,126914,15715,Global Executive Mid-Back Manager's Chair,Chairs,Furniture,0.2,2017-06-15,15,6,Thursday,2017,3,Consumer,North Carolina,40788,543842
13195-127971-9802,127971,13195,Samsung HM1900 Bluetooth Headset,Phones,Technology,0.2,2016-11-20,20,11,Sunday,2016,7,Corporate,Texas,35896,95724
20725-144463-12160,144463,20725,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furnishings,Furniture,0,2017-01-01,1,1,Sunday,2017,11,Consumer,California,155174,369462
13225-113173-1778,113173,13225,Flexible Leather- Look Classic Collection Ring Binder,Binders,Office Supplies,0.8,2015-11-15,15,11,Sunday,2015,3,Corporate,Illinois,-13275,8850
12460-148691-7537,148691,12460,SpineVue Locking Slant-D Ring Binders by Cardinal,Binders,Office Supplies,0.2,2017-12-03,3,12,Sunday,2017,2,Consumer,New York,3986,11388
11290-137505-29066,137505,11290,Hon 61000 Series Interactive Training Tables,Tables,Furniture,0.2,2017-11-24,24,11,Friday,2017,2,Consumer,California,-1384,55360
16000-168179-16800,168179,16000,Xerox 220,Paper,Office Supplies,0,2017-11-02,2,11,Thursday,2017,3,Consumer,Utah,7267,15139
15400-121608-5653,121608,15400,Classic Ivory Antique Telephone ZL1810,Phones,Technology,0,2015-09-03,3,9,Thursday,2015,1,Corporate,Connecticut,19564,78257
19480-159457-5157,159457,19480,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Phones,Technology,0.2,2017-10-19,19,10,Thursday,2017,3,Consumer,Texas,4059,12990
14140-146255-19093,146255,14140,LG G3,Phones,Technology,0,2015-03-07,7,3,Saturday,2015,3,Home Office,Delaware,132786,457882
21565-103919-19152,103919,21565,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furnishings,Furniture,0.6,2016-10-03,3,10,Monday,2016,5,Corporate,Texas,-22982,29655
16060-123344-1214,123344,16060,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Storage,Office Supplies,0,2014-09-24,24,9,Wednesday,2014,4,Consumer,California,6603,165064
18340-112452-3511,112452,18340,Hoover Shoulder Vac Commercial Portable Vacuum,Appliances,Office Supplies,0.1,2015-04-04,4,4,Saturday,2015,2,Consumer,Michigan,83596,501574
12445-133851-2697,133851,12445,Staple remover,Supplies,Office Supplies,0,2014-06-09,9,6,Monday,2014,2,Consumer,California,115,5732
20200-153108-6970,153108,20200,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Phones,Technology,0,2015-03-05,5,3,Thursday,2015,2,Consumer,Indiana,5216,18628
12940-104626-8556,104626,12940,Deluxe Heavy-Duty Vinyl Round Ring Binder,Binders,Office Supplies,0,2015-09-01,1,9,Tuesday,2015,5,Home Office,Massachusetts,40160,89245
17080-133823-12522,133823,17080,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Paper,Office Supplies,0,2017-05-11,11,5,Thursday,2017,6,Consumer,Washington,13120,29156
10600-155425-4184,155425,10600,Case Logic 2.4GHz Wireless Keyboard,Accessories,Technology,0.2,2017-11-10,10,11,Friday,2017,6,Corporate,Arizona,-28029,186863
21775-111507-4755,111507,21775,Newell 310,Art,Office Supplies,0,2015-02-06,6,2,Friday,2015,3,Corporate,Washington,1192,4112
11230-135174-9175,135174,11230,Cisco Unified IP Phone 7945G VoIP phone,Phones,Technology,0.4,2015-04-30,30,4,Thursday,2015,5,Consumer,Ohio,-199159,796638
15715-126200-25617,126200,15715,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Binders,Office Supplies,0.8,2014-08-25,25,8,Monday,2014,3,Consumer,Texas,-15430,9644
14440-155544-25296,155544,14440,Global Highback Leather Tilter in Burgundy,Chairs,Furniture,0.2,2014-03-21,21,3,Friday,2014,3,Consumer,Tennessee,-8503,170060
13720-123085-19816,123085,13720,Novimex Turbo Task Chair,Chairs,Furniture,0.2,2017-03-03,3,3,Friday,2017,3,Consumer,California,-13266,132662
14410-132647-14023,132647,14410,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper,Office Supplies,0,2017-02-17,17,2,Friday,2017,2,Home Office,New Jersey,4487,9158
21565-163328-18948,163328,21565,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs,Furniture,0.2,2016-11-04,4,11,Friday,2016,3,Corporate,Oregon,-75969,506462
19225-114972-7574,114972,19225,Global Deluxe High-Back Office Chair in Storm,Chairs,Furniture,0.2,2016-11-03,3,11,Thursday,2016,2,Consumer,California,-23298,169444
21595-154214-1477,154214,21595,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furnishings,Furniture,0,2017-03-20,20,3,Monday,2017,1,Consumer,Indiana,1065,2266
13285-136189-13021,136189,13285,DAX Wood Document Frame.,Furnishings,Furniture,0,2017-12-07,7,12,Thursday,2017,6,Consumer,Virginia,19888,64153
21205-155978-23576,155978,21205,Belkin F5C206VTEL 6 Outlet Surge,Appliances,Office Supplies,0,2016-08-01,1,8,Monday,2016,2,Corporate,California,10737,35791
14095-159499-23178,159499,14095,Belkin Standard 104 key USB Keyboard,Accessories,Technology,0.2,2015-11-21,21,11,Saturday,2015,2,Corporate,Arizona,-1136,18179
18640-108259-26059,108259,18640,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Labels,Office Supplies,0.2,2015-11-08,8,11,Sunday,2015,1,Corporate,North Carolina,1276,3925
15415-166828-28100,166828,15415,Xerox 1899,Paper,Office Supplies,0,2014-08-22,22,8,Friday,2014,2,Consumer,Missouri,4411,9002
15025-169978-9995,169978,15025,"DXL Angle-View Binders with Locking Rings, Black",Binders,Office Supplies,0.2,2017-12-24,24,12,Sunday,2017,3,Consumer,New York,3778,11195
11500-105935-25222,105935,11500,Samsung Galaxy Mega 6.3,Phones,Technology,0,2017-01-26,26,1,Thursday,2017,7,Consumer,Georgia,595262,2289470
19045-155054-14294,155054,19045,"ACCOHIDE 3-Ring Binder, Blue, 1""",Binders,Office Supplies,0,2015-06-13,13,6,Saturday,2015,2,Home Office,Maine,3023,6432
11575-165155-22150,165155,11575,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Storage,Office Supplies,0,2017-09-21,21,9,Thursday,2017,1,Corporate,California,3020,12078
15565-167941-8960,167941,15565,Xerox 220,Paper,Office Supplies,0.2,2017-11-06,6,11,Monday,2017,6,Consumer,North Carolina,8478,24222
14485-117590-136,117590,14485,GE 30524EE4,Phones,Technology,0.2,2016-12-08,8,12,Thursday,2016,7,Corporate,Texas,96155,854712
17305-163125-14867,163125,17305,Bulldog Vacuum Base Pencil Sharpener,Art,Office Supplies,0.2,2017-10-09,9,10,Monday,2017,7,Consumer,Texas,4575,52288
13660-101959-29126,101959,13660,Pressboard Hanging Data Binders for Unburst Sheets,Binders,Office Supplies,0,2017-02-28,28,2,Tuesday,2017,2,Consumer,Connecticut,3678,7663
13180-119074-25824,119074,13180,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,Furniture,0,2016-03-27,27,3,Sunday,2016,4,Corporate,Georgia,8705,31088
17440-104808-25917,104808,17440,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Binders,Office Supplies,0.2,2014-02-04,4,2,Tuesday,2014,2,Corporate,California,4701,13432
13900-150861-2291,150861,13900,"Bevis Traditional Conference Table Top, Plinth Base",Tables,Furniture,0.4,2016-12-03,3,12,Saturday,2016,2,Consumer,New York,-119418,311525
14260-101833-28327,101833,14260,Southworth 100% Cotton The Best Paper,Paper,Office Supplies,0,2014-11-17,17,11,Monday,2014,3,Home Office,New York,13410,26820
18325-143490-3284,143490,18325,AT&T 1080 Corded phone,Phones,Technology,0.2,2015-12-06,6,12,Sunday,2015,2,Consumer,California,14935,170690
21220-168564-8807,168564,21220,"ACCOHIDE 3-Ring Binder, Blue, 1""",Binders,Office Supplies,0.2,2015-08-08,8,8,Saturday,2015,2,Consumer,California,1737,5146
11305-115994-4419,115994,11305,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furnishings,Furniture,0,2017-01-28,28,1,Saturday,2017,3,Home Office,California,9993,29390
20725-161991-927,161991,20725,Round Ring Binders,Binders,Office Supplies,0.8,2015-09-26,26,9,Saturday,2015,5,Consumer,Texas,-2673,1620
19255-144526-5118,144526,19255,GBC VeloBind Cover Sets,Binders,Office Supplies,0.7,2017-04-30,30,4,Sunday,2017,3,Corporate,Pennsylvania,-7214,10822
13930-122728-5165,122728,13930,Home/Office Personal File Carts,Storage,Office Supplies,0,2016-05-18,18,5,Wednesday,2016,3,Consumer,California,20302,81208
14890-141677-21737,141677,14890,Xerox 1951,Paper,Office Supplies,0.2,2017-03-26,26,3,Sunday,2017,3,Corporate,Texas,18094,57902
14440-154893-16789,154893,14440,SAFCO Arco Folding Chair,Chairs,Furniture,0.2,2014-12-21,21,12,Sunday,2014,6,Consumer,California,116149,1032436
10705-145387-12736,145387,10705,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Tables,Furniture,0.3,2014-10-31,31,10,Friday,2014,1,Consumer,Rhode Island,-47198,300353
20080-164882-6490,164882,20080,Newell 308,Art,Office Supplies,0,2015-10-31,31,10,Saturday,2015,3,Consumer,California,981,3925
12025-146563-2088,146563,12025,"Hot File 7-Pocket, Floor Stand",Storage,Office Supplies,0.2,2015-08-24,24,8,Monday,2015,7,Consumer,Texas,97288,778308
16795-118199-25485,118199,16795,"GBC Velobind Prepunched Cover Sets, Regency Series",Binders,Office Supplies,0.2,2017-05-09,9,5,Tuesday,2017,5,Home Office,Washington,35998,115193
21340-153416-12513,153416,21340,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Storage,Office Supplies,0,2015-11-24,24,11,Tuesday,2015,7,Consumer,California,42507,354222
20365-100111-18267,100111,20365,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,Office Supplies,0.2,2017-09-20,20,9,Wednesday,2017,3,Consumer,New York,3097,9177
14770-113278-29467,113278,14770,"Tenex Personal Project File with Scoop Front Design, Black",Storage,Office Supplies,0,2017-01-14,14,1,Saturday,2017,5,Home Office,Indiana,13647,52488
10090-136448-10456,136448,10090,GBC DocuBind TL300 Electric Binding System,Binders,Office Supplies,0.7,2017-09-16,16,9,Saturday,2017,2,Consumer,Pennsylvania,-321324,419119
11365-168130-12845,168130,11365,Hon Olson Stacker Stools,Chairs,Furniture,0.1,2014-09-19,19,9,Friday,2014,7,Corporate,New York,138166,690831
15415-142188-18759,142188,15415,Ibico Ibimaster 300 Manual Binding System,Binders,Office Supplies,0.2,2017-09-11,11,9,Monday,2017,5,Consumer,Washington,358215,1146289
14995-153969-9586,153969,14995,Polycom CX300 Desktop Phone USB VoIP phone,Phones,Technology,0.2,2014-09-21,21,9,Sunday,2014,2,Consumer,California,18689,186888
14125-104969-11133,104969,14125,Catalog Binders with Expanding Posts,Binders,Office Supplies,0.7,2016-04-08,8,4,Friday,2016,6,Home Office,Ohio,-78591,94310
12010-144491-29202,144491,12010,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Accessories,Technology,0.2,2017-03-27,27,3,Monday,2017,1,Consumer,Texas,5450,31144
12310-150434-10170,150434,12310,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Tables,Furniture,0.3,2014-07-19,19,7,Saturday,2014,1,Corporate,Connecticut,-3140,54949
16030-147221-6106,147221,16030,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,Office Supplies,0.8,2017-12-02,2,12,Saturday,2017,5,Consumer,Texas,-596532,229435
10540-122588-12100,122588,10540,DAX Black Cherry Wood-Tone Poster Frame,Furnishings,Furniture,0,2014-11-25,25,11,Tuesday,2014,2,Consumer,Rhode Island,15672,41243
15955-117023-10788,117023,15955,Staples in misc. colors,Art,Office Supplies,0,2017-08-07,7,8,Monday,2017,10,Consumer,New York,20403,81613
10795-134474-2707,134474,10795,"Logitech B530 USB Headset - headset - Full size, Binaural",Phones,Technology,0.2,2016-01-05,5,1,Tuesday,2016,2,Corporate,Florida,4033,46090
12115-100524-4100,100524,12115,Tensor Computer Mounted Lamp,Furnishings,Furniture,0,2017-03-31,31,3,Friday,2017,2,Consumer,New York,6262,23191
20470-130218-13754,130218,20470,Staples,Fasteners,Office Supplies,0,2015-03-23,23,3,Monday,2015,4,Consumer,South Carolina,11060,24577
10225-143154-25688,143154,10225,WD My Passport Ultra 1TB Portable External Hard Drive,Accessories,Technology,0.2,2016-12-02,2,12,Friday,2016,3,Corporate,Colorado,-4836,128961
17410-125556-6790,125556,17410,Polycom SoundPoint Pro SE-225 Corded phone,Phones,Technology,0,2014-11-14,14,11,Friday,2014,7,Consumer,Connecticut,181620,648644
18220-150518-28834,150518,18220,Jabra SPEAK 410,Phones,Technology,0,2014-11-19,19,11,Wednesday,2014,3,Consumer,Minnesota,61484,219584
13990-107790-16054,107790,13990,Wireless Extenders zBoost YX545 SOHO Signal Booster,Phones,Technology,0.2,2016-11-20,20,11,Sunday,2016,1,Consumer,Texas,10302,117741
10405-157882-6947,157882,10405,Bevis Round Conference Room Tables and Bases,Tables,Furniture,0.2,2014-10-03,3,10,Friday,2014,1,Corporate,California,2792,111698
18940-141250-19985,141250,18940,Harbour Creations 67200 Series Stacking Chairs,Chairs,Furniture,0.3,2015-01-19,19,1,Monday,2015,4,Consumer,Texas,-6652,155208
13240-162558-15957,162558,13240,"Eldon Image Series Desk Accessories, Ebony",Furnishings,Furniture,0.2,2017-10-02,2,10,Monday,2017,2,Home Office,Tennessee,4616,15388
11695-153682-3854,153682,11695,Canon Imageclass D680 Copier / Fax,Copiers,Technology,0.4,2016-05-30,30,5,Monday,2016,2,Corporate,Ohio,54512,654141
12085-144064-5813,144064,12085,Advantus Rolling Storage Box,Storage,Office Supplies,0.2,2017-08-29,29,8,Tuesday,2017,2,Corporate,Illinois,1870,21369
10915-124737-21204,124737,10915,Xerox 1931,Paper,Office Supplies,0.2,2014-08-23,23,8,Saturday,2014,6,Consumer,Colorado,8478,24222
10735-112893-9027,112893,10735,VariCap6 Expandable Binder,Binders,Office Supplies,0.2,2016-09-09,9,9,Friday,2016,4,Consumer,California,14550,43112
13180-127243-22206,127243,13180,Wireless Extenders zBoost YX545 SOHO Signal Booster,Phones,Technology,0.4,2016-11-28,28,11,Monday,2016,3,Corporate,Pennsylvania,-57399,264917
12265-169607-29576,169607,12265,Xerox 1952,Paper,Office Supplies,0,2017-10-12,12,10,Thursday,2017,2,Consumer,New York,3645,7756
13210-165841-6031,165841,13210,Jabra SPEAK 410,Phones,Technology,0,2017-12-21,21,12,Thursday,2017,3,Consumer,New Jersey,61484,219584
11950-161746-28971,161746,11950,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,Furniture,0,2016-10-21,21,10,Friday,2016,2,Consumer,California,4352,15544
10795-134474-2701,134474,10795,Logitech MX Performance Wireless Mouse,Accessories,Technology,0.2,2016-01-05,5,1,Tuesday,2016,6,Corporate,Florida,31686,149109
18445-125759-27791,125759,18445,"Master Caster Door Stop, Large Brown",Furnishings,Furniture,0,2014-02-08,8,2,Saturday,2014,2,Home Office,Nevada,4309,11339
17155-131149-5327,131149,17155,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Art,Office Supplies,0.2,2016-07-10,10,7,Sunday,2016,4,Consumer,Texas,13513,120114
15100-143063-6740,143063,15100,Aastra 57i VoIP phone,Phones,Technology,0,2017-08-10,10,8,Thursday,2017,9,Consumer,Indiana,294498,1132684
13885-134838-12045,134838,13885,Newell 320,Art,Office Supplies,0,2017-02-19,19,2,Sunday,2017,3,Home Office,California,2700,9999
17920-128160-4518,128160,17920,Deluxe Heavy-Duty Vinyl Round Ring Binder,Binders,Office Supplies,0.2,2017-12-19,19,12,Tuesday,2017,2,Consumer,California,8924,28558
19615-159226-27002,159226,19615,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Bookcases,Furniture,0.15,2017-04-25,25,4,Tuesday,2017,7,Consumer,California,22124,268654
13945-149384-9662,149384,13945,Accohide Poly Flexible Ring Binders,Binders,Office Supplies,0.7,2015-07-10,10,7,Friday,2015,3,Consumer,Arizona,-1748,2621
10375-140921-2550,140921,10375,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Accessories,Technology,0,2015-02-03,3,2,Tuesday,2015,3,Consumer,Nebraska,39708,116789
18325-131338-4858,131338,18325,Panasonic KX-TG9471B,Phones,Technology,0,2015-08-09,9,8,Sunday,2015,5,Consumer,New York,213678,763136
17350-114251-28979,114251,17350,Tenex Antistatic Computer Chair Mats,Furnishings,Furniture,0.2,2014-11-05,5,11,Wednesday,2014,2,Consumer,Pennsylvania,-26630,213041
12535-147585-5186,147585,12535,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furnishings,Furniture,0,2016-11-07,7,11,Monday,2016,3,Corporate,California,4847,11541
21910-133928-26876,133928,21910,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Binders,Office Supplies,0.7,2017-06-11,11,6,Sunday,2017,4,Consumer,North Carolina,-2967,3560
21055-111682-195,111682,21055,Xerox 232,Paper,Office Supplies,0,2016-06-17,17,6,Friday,2016,5,Consumer,New York,12111,25232
20470-116190-22159,116190,20470,"DAX Cubicle Frames, 8-1/2 x 11",Furnishings,Furniture,0,2014-07-26,26,7,Saturday,2014,3,Consumer,Georgia,7208,20022
15490-133445-18736,133445,15490,Global Highback Leather Tilter in Burgundy,Chairs,Furniture,0.2,2015-10-05,5,10,Monday,2015,4,Consumer,Oregon,-11337,226747
21310-146633-6854,146633,21310,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders,Office Supplies,0.2,2016-11-15,15,11,Tuesday,2016,7,Consumer,California,10394,29698
19255-142097-11246,142097,19255,#10 Self-Seal White Envelopes,Envelopes,Office Supplies,0,2016-10-15,15,10,Saturday,2016,6,Corporate,Virginia,25391,51818
11785-105473-20895,105473,11785,Stiletto Hand Letter Openers,Supplies,Office Supplies,0,2016-04-16,16,4,Saturday,2016,3,Consumer,Washington,673,22428
20860-105158-15838,105158,20860,Longer-Life Soft White Bulbs,Furnishings,Furniture,0,2015-09-05,5,9,Saturday,2015,2,Corporate,Minnesota,2303,4797
16885-124058-12361,124058,16885,Safco Contoured Stacking Chairs,Chairs,Furniture,0.2,2015-11-20,20,11,Friday,2015,3,Consumer,California,27848,445570
19120-166457-12747,166457,19120,Newell 350,Art,Office Supplies,0,2014-05-05,5,5,Monday,2014,2,Consumer,Kentucky,1481,5109
15160-141796-15498,141796,15160,Polycom SoundStation2 EX Conference phone,Phones,Technology,0,2014-06-21,21,6,Saturday,2014,3,Consumer,New York,274359,946064
16420-120096-20283,120096,16420,Fellowes Mighty 8 Compact Surge Protector,Appliances,Office Supplies,0.2,2014-07-04,4,7,Friday,2014,2,Corporate,Colorado,2526,25256
12955-163153-11458,163153,12955,Safco Drafting Table,Tables,Furniture,0.3,2016-03-21,21,3,Monday,2016,2,Corporate,Texas,-1106,77386
17350-114251-28989,114251,17350,Tennsco Double-Tier Lockers,Storage,Office Supplies,0.2,2014-11-05,5,11,Wednesday,2014,6,Consumer,Pennsylvania,-73598,841125
16090-107678-19942,107678,16090,"Wilson Jones Hanging View Binder, White, 1""",Binders,Office Supplies,0,2015-04-21,21,4,Tuesday,2015,3,Consumer,Kentucky,7630,16587
21010-165540-8709,165540,21010,GBC Standard Plastic Binding Systems Combs,Binders,Office Supplies,0.8,2014-02-21,21,2,Friday,2014,5,Consumer,Illinois,-10683,6892
13255-126529-3100,126529,13255,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Phones,Technology,0.4,2016-01-11,11,1,Monday,2016,2,Home Office,Ohio,-7688,12139
14905-130141-14006,130141,14905,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs,Furniture,0.2,2017-10-22,22,10,Sunday,2017,4,Consumer,Colorado,-22550,451002
